min,avg,max
0.001,5.851000095705968,37.2
1.0,1.6504000186920167,3.2
0.0,6.070799839496613,20.703
0.0,4.440999869804363,26.803999
0.0,7.250299942493439,26.199999
0.0,1.8107000052928925,3.9
0.501,9.060999816656112,17.900997
0.0,0.6303000152111053,1.6
1.002,11.831699848175049,44.402
1.3019999,17.28129986524582,83.603
0.0,5.440500032901764,18.7
0.0,3.2904999878024683,21.001
0.0,11.670300316810607,36.301003
1.0,13.000999093055725,53.302
0.0,1.4305999900912867,3.401
0.0,13.260799771547317,30.502998
0.0,4.990500098466873,44.401
0.0,5.250599670410156,23.801998
0.3,9.171699219942093,62.503994
0.0,0.980600019893609,3.2
0.0,8.270899891853333,28.701
0.0,6.420199978351593,40.701
0.001,8.921299929718952,39.501
